Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDF11,OUT027,5842.321762
FDZ51,OUT035,1489.414574
FDQ45,OUT017,2994.515396
FDF17,OUT035,3321.329984
NCF31,OUT027,2913.234532
FDA37,OUT013,1928.65615
FDO51,OUT046,713.797522
FDF34,OUT013,2384.542726
FDD57,OUT018,1525.853808
FDO37,OUT046,4149.691712
FDR49,OUT049,857.370634
FDS39,OUT049,1860.138672
FDI48,OUT027,1375.655986
DRM35,OUT049,3399.068792
FDV57,OUT035,3312.45487
FDZ55,OUT013,2530.053316
FDI28,OUT035,1414.69184
FDS21,OUT045,910.474842
FDT34,OUT013,1573.25211
DRI25,OUT035,994.378958
FDT47,OUT010,225.652936
DRH39,OUT045,1479.034752
NCD54,OUT045,2083.58781
FDU16,OUT027,2139.38185
NCW29,OUT045,1580.349538
FDV25,OUT027,5650.957526
FDM56,OUT035,1460.438958
FDZ04,OUT027,2202.046946
FDG59,OUT019,59.602416
FDI56,OUT045,1373.625296
FDS33,OUT035,1764.83606
FDC23,OUT049,2479.226144
FDT11,OUT049,3100.757102
FDG17,OUT045,4107.25362
FDZ44,OUT045,1583.611958
FDJ52,OUT013,2231.042536
DRI23,OUT046,2564.015774
DRE15,OUT010,186.111074
NCF07,OUT013,1526.91243
NCR29,OUT049,750.72279
FDE44,OUT019,110.902306
FDT23,OUT035,1486.671478
NCG06,OUT017,3584.520724
NCU41,OUT010,593.234458
FDH46,OUT017,1632.481678
FDV31,OUT013,3035.54865
NCT41,OUT027,5758.157984
FDE22,OUT027,3578.70829
FDC26,OUT045,1609.664712
DRF51,OUT017,686.952466000001
NCY53,OUT019,236.565398
FDY21,OUT017,3616.572336
FDL27,OUT013,926.973366
FDZ34,OUT049,3416.472804
NCF43,OUT010,427.716578
FDC21,OUT035,1845.810656
FDL26,OUT013,2615.056002
FDT25,OUT010,176.683346
NCR30,OUT046,1304.10246
DRL23,OUT019,222.070932
NCR05,OUT049,2594.968816
NCE19,OUT018,882.671033999999
FDY07,OUT035,729.124238
FDB10,OUT017,4314.477212
FDP57,OUT013,1644.679134
FDU48,OUT019,298.81104
FDH48,OUT035,1175.589744
FDO33,OUT035,2047.940878
NCU29,OUT045,1860.74455
FDW35,OUT046,885.720398
FDH05,OUT010,518.351932
FDP26,OUT049,1702.1177
DRG27,OUT035,737.433422
FDQ33,OUT046,3653.357786
FDH20,OUT010,223.362584
FDV14,OUT046,1168.106152
DRD01,OUT046,933.558128
NCI17,OUT049,1360.389192
FDF39,OUT010,681.54617
FDX37,OUT046,1467.895918
NCX17,OUT035,3639.009796
FDN03,OUT013,4726.933654
NCS41,OUT010,377.728314
FDH34,OUT045,3179.92738
NCX53,OUT018,2221.954366
FDY31,OUT046,2273.813528
FDD20,OUT017,2115.566184
FDE51,OUT045,753.645652
FDV27,OUT046,1424.41252
FDF16,OUT035,2806.58003
FDZ02,OUT049,1208.979614
NCK05,OUT045,1027.289452
FDM12,OUT027,4434.014944
NCA05,OUT018,1827.614342
FDX33,OUT045,1899.1945
FDM25,OUT049,3123.53412
FDE41,OUT018,1383.945196
FDW14,OUT045,1270.819118
NCD30,OUT046,1685.818916
FDB23,OUT010,632.683108000001
FDF45,OUT046,1061.804524
FDW20,OUT017,2392.232716
FDF47,OUT045,3022.891792
NCR05,OUT019,640.213306
DRB01,OUT046,3428.70355
FDE36,OUT013,2854.903794
FDU56,OUT049,2953.78841
FDB23,OUT049,3900.003396
FDN48,OUT049,1502.34441
FDS43,OUT013,2610.814856
NCN05,OUT013,3368.08246
NCL53,OUT049,2937.656076
FDL56,OUT046,1498.689168
FDH17,OUT018,1402.321276
FDP37,OUT046,2185.315392
FDG09,OUT019,599.98567
FDA55,OUT045,4594.41948
FDX31,OUT049,3912.553726
FDJ41,OUT045,3651.719918
DRC24,OUT045,2971.412136
FDQ21,OUT035,2439.930628
NCT54,OUT045,1211.815922
FDH08,OUT049,4855.905772
FDY38,OUT018,4293.04511000001
DRM11,OUT010,646.205506
FDG32,OUT049,3229.802458
NCH18,OUT046,3367.063786
FDI20,OUT035,4718.577864
FDA33,OUT018,2228.73221
FDN45,OUT013,3154.207526
FDT45,OUT010,149.026014
FDR32,OUT035,4138.825856
FDA48,OUT017,3943.926222
FDN23,OUT017,2806.686558
NCR18,OUT035,612.828952
FDD45,OUT046,1586.308448
FDI22,OUT018,3601.192356
FDT09,OUT013,1967.60545
DRC24,OUT027,4221.564822
FDT39,OUT046,2231.375436
FDX28,OUT045,1438.29445
FDA50,OUT018,1425.171532
FDT33,OUT027,4442.257548
FDQ60,OUT049,1997.779506
NCM19,OUT018,1683.921386
FDF40,OUT046,3941.655844
NCI30,OUT035,3738.992982
FDK34,OUT049,3666.480704
FDA38,OUT027,5439.9189
FDT02,OUT045,670.4606
FDC11,OUT017,1112.31877
FDD08,OUT046,696.500038
NCS29,OUT046,4749.28456
DRI03,OUT010,587.661712
FDK48,OUT035,985.850060000001
FDM52,OUT049,2412.95907
FDP49,OUT035,887.271712
DRA24,OUT046,2190.655108
NCJ43,OUT049,3054.484002
FDE11,OUT045,2873.45964
FDP01,OUT049,1927.677424
FDQ59,OUT018,926.314224
FDA43,OUT019,505.834892
FDL14,OUT017,2163.257438
FDV50,OUT010,246.086338
FDT01,OUT027,5973.843894
NCC42,OUT035,2125.253574
FDO28,OUT046,1567.206646
FDD32,OUT019,201.997062
FDV45,OUT035,3291.142612
NCW17,OUT019,301.387686
NCJ17,OUT027,2238.392968
NCF18,OUT049,3500.490106
FDP01,OUT045,2125.619764
FDH24,OUT045,2855.103534
FDI38,OUT027,6549.20162200001
FDX03,OUT035,528.698464
FDY28,OUT046,3178.602438
FDN34,OUT018,2603.957116
FDJ02,OUT045,2664.491652
FDW40,OUT019,332.540468
FDX03,OUT017,520.695548
FDE17,OUT027,4209.973244
FDT58,OUT046,2365.15463
FDI38,OUT013,3407.49782
FDW22,OUT035,4389.85243
FDS15,OUT027,3002.132148
NCX06,OUT013,3310.197808
DRK47,OUT035,3503.825764
FDC23,OUT027,5026.170806
FDM56,OUT010,265.813992
FDP21,OUT046,3619.9546
FDP58,OUT046,3298.020326
FDA27,OUT019,602.009702
FDK41,OUT019,184.233518
NCH42,OUT046,4274.262892
FDG29,OUT045,497.978452
FDW15,OUT018,2401.354176
FDD28,OUT018,759.551298
FDQ37,OUT049,3727.554538
FDC23,OUT035,3446.407172
FDV13,OUT035,1478.195844
FDK33,OUT046,4316.3814
FDO33,OUT013,2347.6108
FDN21,OUT017,2132.850352
NCW06,OUT027,5785.362572
FDI38,OUT035,4056.146812
FDC21,OUT027,2340.293658
NCS05,OUT046,2477.00903
NCN53,OUT049,574.325738
FDV40,OUT010,172.435542
FDG60,OUT017,4305.841786
NCY30,OUT027,4773.865896
FDM40,OUT045,1704.128416
NCO30,OUT046,2253.606498
FDK10,OUT046,2964.854006
FDM36,OUT045,2984.84798
FDN10,OUT013,1845.684154
FDM46,OUT018,1208.407026
FDX50,OUT049,1781.194766
FDP33,OUT045,3727.634434
FDO12,OUT045,2923.234848
FDC28,OUT013,1808.832124
FDO31,OUT045,1256.39789
FDX45,OUT035,2632.326854
FDV21,OUT049,2402.912148
FDH04,OUT049,1239.166986
NCG54,OUT013,2624.297306
FDO13,OUT046,2284.306536
FDA09,OUT027,5749.68235
FDC38,OUT017,2124.26819
NCO42,OUT046,1812.680448
FDL45,OUT049,2348.502972
NCK31,OUT013,843.448756
FDM39,OUT017,3377.643348
FDC22,OUT010,562.754134
FDF46,OUT046,1425.337982
FDQ37,OUT045,3507.73401
FDH41,OUT010,570.82363
FDQ04,OUT046,677.431526
NCQ02,OUT027,3949.911764
FDJ57,OUT027,4741.820942
NCE07,OUT049,1754.869034
FDE56,OUT013,902.997908
FDI20,OUT049,4242.17799
FDK36,OUT018,734.850118
FDP08,OUT027,6135.553398
FDF44,OUT017,2470.963566
NCU53,OUT017,2199.756594
FDF47,OUT035,3025.3952
FDS55,OUT010,428.755226
FDZ52,OUT010,245.234114
FDL04,OUT018,1579.623816
NCM26,OUT035,2595.101976
FDX43,OUT049,2891.376318
FDP52,OUT049,4047.771048
DRK49,OUT045,668.642966
FDE38,OUT013,2577.365064
DRF13,OUT035,2670.164268
FDK41,OUT010,172.968182
FDJ04,OUT027,3588.468918
FDZ44,OUT018,1490.752832
FDS11,OUT013,4114.091386
FDA55,OUT049,3891.947216
NCW53,OUT046,2934.153968
FDB49,OUT027,2474.31254
FDD23,OUT017,3388.948632
NCV42,OUT045,1680.692256
NCZ29,OUT018,1986.960256
FDQ26,OUT013,739.484086
FDV08,OUT017,711.966572
FDC53,OUT049,1399.737972
FDV58,OUT010,454.34192
NCP02,OUT019,145.583828
DRI37,OUT045,946.521253999999
FDQ12,OUT049,4222.47031
FDE33,OUT046,1441.150732
FDX27,OUT045,1801.341874
FDM22,OUT017,817.682296
NCH30,OUT019,268.88333
FDC04,OUT017,3240.089068
FDO38,OUT046,1380.709408
FDV52,OUT027,3725.457268
FDB32,OUT013,1704.973982
FDV43,OUT018,582.062334
FDI24,OUT018,2425.189816
FDR40,OUT017,1466.664188
FDW02,OUT049,2692.541806
FDE44,OUT049,1056.438176
FDL38,OUT046,1530.747438
NCT54,OUT010,198.648088
DRJ39,OUT010,692.119074
FDW55,OUT049,4443.44933
DRF13,OUT019,234.414864
NCW17,OUT049,2757.557176
FDP13,OUT035,751.6882
FDS08,OUT018,2641.534868
NCP17,OUT035,1110.141604
NCO53,OUT035,2745.100058
FDH19,OUT045,2874.311864
FDJ04,OUT017,2181.746704
FDG10,OUT049,767.227972
FDA40,OUT010,212.343594
FDI53,OUT045,2208.105726
FDU09,OUT010,183.69422
FDK60,OUT045,1538.36419
FDR43,OUT017,713.211618
FDW22,OUT017,3518.879502
DRP47,OUT010,621.12482
DRG48,OUT010,587.728292
FDA14,OUT035,2648.226158
FDU49,OUT013,1541.540056
FDK28,OUT045,4624.500324
FDT19,OUT046,3261.474564
NCQ42,OUT045,2008.132696
FDD03,OUT045,2914.998902
NCM53,OUT013,1592.134198
NCX53,OUT045,2348.955716
FDV14,OUT027,1873.787572
NCZ54,OUT017,3162.137204
FDB39,OUT013,687.611608
DRC24,OUT046,2413.49171
FDY36,OUT013,1417.361698
FDN01,OUT035,3339.55293
DRH25,OUT046,852.39045
FDV08,OUT046,726.993678
NCP53,OUT049,4095.156034
FDU52,OUT010,621.69075
NCI42,OUT045,2986.086368
FDZ14,OUT035,2077.788692
FDF11,OUT046,3286.082532
FDQ13,OUT018,1481.398342
FDO32,OUT010,132.906996
DRJ37,OUT018,2022.573898
FDY43,OUT046,2833.265294
NCT41,OUT017,2538.99501
NCV17,OUT045,2074.106818
FDM04,OUT027,1455.365562
DRB48,OUT018,348.526326
FDM24,OUT013,2603.963774
FDT37,OUT049,3758.927034
NCO05,OUT010,231.205708
FDL13,OUT046,4114.890346
FDL15,OUT017,2124.50122
FDB11,OUT018,3879.629916
FDL14,OUT019,464.109206
FDY10,OUT019,256.346316
FDJ40,OUT049,1821.469008
NCW18,OUT046,4027.59065
NCY06,OUT013,2338.209704
DRE13,OUT018,1318.903194
FDA26,OUT045,3407.09834
NCE19,OUT010,208.475296
FDE33,OUT035,1372.260406
DRL59,OUT027,1095.587216
FDY07,OUT046,1130.208816
FDF57,OUT018,2534.447596
FDM58,OUT035,1850.79084
FDP26,OUT027,2944.66695
FDY32,OUT046,2858.592326
FDD51,OUT010,159.838606
FDU22,OUT018,2208.771526
FDZ49,OUT018,3968.321134
NCI42,OUT017,3302.095022
FDT04,OUT027,847.72985
NCU41,OUT045,2972.018014
FDS56,OUT045,3185.200516
NCN42,OUT017,2622.912442
FDK34,OUT046,3919.245016
FDB03,OUT017,4137.38107
DRJ25,OUT035,965.270182
FDT25,OUT027,3959.24628
FDN20,OUT013,2521.990478
FDP09,OUT013,3781.124806
FDM20,OUT019,501.187608
NCG55,OUT046,2274.93873
NCP14,OUT045,1795.06338
NCH06,OUT046,3414.102556
FDV52,OUT013,1734.149338
NCL07,OUT035,628.468594
DRJ11,OUT027,5826.935124
DRO59,OUT013,1271.717948
FDW15,OUT010,348.200084
NCQ30,OUT035,2235.077284
NCN54,OUT019,163.447242
FDY01,OUT027,3981.930086
FDX39,OUT035,3877.992048
FDH53,OUT027,2710.165532
FDA57,OUT035,759.97741
NCC07,OUT010,241.95172
FDU28,OUT013,2641.335128
FDK36,OUT010,116.787978
FDR36,OUT018,391.284002
NCQ17,OUT035,2798.936646
FDS28,OUT019,156.016914
FDE08,OUT045,3148.927732
FDU22,OUT046,2241.362436
FDG41,OUT045,1321.786108
FDO31,OUT010,156.343156
FDM21,OUT019,474.129496
FDU40,OUT017,2608.37137
FDV36,OUT018,2226.894602
FDT10,OUT027,1802.373864
FDX38,OUT045,795.537788
NCU30,OUT027,3472.726246
NCV06,OUT049,3311.749122
FDT16,OUT035,4438.795388
NCP41,OUT027,2367.464956
FDZ56,OUT017,3154.433898
FDC22,OUT035,3112.927926
FDU10,OUT035,783.892946
FDS46,OUT045,1708.156506
FDO08,OUT049,2600.44835
NCV42,OUT018,1830.21762
FDP33,OUT035,3671.374334
FDJ12,OUT046,3723.18689
FDH04,OUT045,1354.150646
NCU54,OUT013,2669.831368
FDO36,OUT010,630.932054
FDT37,OUT027,7429.036348
FDD14,OUT010,676.546012
FDA16,OUT013,3190.966344
NCS42,OUT019,243.696116
FDP10,OUT019,236.95822
FDQ28,OUT049,2897.901158
FDK57,OUT010,196.990246
FDK02,OUT013,2077.136208
FDW47,OUT018,2054.871856
NCC42,OUT018,1963.37762
FDQ37,OUT018,4017.47049
FDL40,OUT046,1382.227432
DRE13,OUT010,168.374162
FDQ34,OUT027,2677.874232
NCB54,OUT046,1747.338836
FDS48,OUT049,2687.195432
FDO15,OUT045,1064.554278
NCT30,OUT013,817.049786
FDU49,OUT027,2201.327882
FDE21,OUT046,2235.110574
FDS49,OUT019,193.261766
FDT38,OUT027,2014.357926
FDZ01,OUT045,1745.46128
FDC41,OUT035,1297.61091
DRG13,OUT010,386.13071
NCZ42,OUT018,3978.261528
NCM07,OUT045,1330.954174
NCV17,OUT018,2280.345026
DRK39,OUT035,1386.049124
FDS37,OUT018,1730.14788
FDV12,OUT019,232.191092
NCG19,OUT018,4385.944184
FDS51,OUT013,684.568902
NCO14,OUT046,519.297368
FDC38,OUT046,2212.32024
FDN15,OUT046,1926.72533
NCH42,OUT013,4204.533658
FDQ22,OUT046,484.942088
FDC05,OUT013,3371.797624
FDZ31,OUT013,3194.688166
DRJ23,OUT049,2885.004612
FDC52,OUT035,2434.104878
DRD12,OUT010,155.144716
FDV55,OUT017,2568.962668
FDD32,OUT046,1468.634956
FDR01,OUT049,3121.50343
FDY08,OUT019,483.63712
FDQ45,OUT045,3441.826468
DRN11,OUT027,3618.310074
NCS05,OUT018,1919.807668
FDY32,OUT035,2596.273784
NCD31,OUT045,2925.997918
NCE06,OUT049,2662.374408
NCP14,OUT046,2103.302148
NCF18,OUT019,403.694514
FDF14,OUT018,2322.390296
FDB22,OUT017,2385.315054
NCH54,OUT049,2819.23023
FDU27,OUT035,811.903152
FDS58,OUT027,4373.746728
NCU29,OUT035,2370.108182
FDJ57,OUT013,3589.074796
FDL56,OUT049,1288.442844
FDH60,OUT035,3505.763242
FDN24,OUT018,902.964618
FDD02,OUT017,2426.381598
FDP15,OUT017,5306.219602
FDB28,OUT027,6077.662088
DRC49,OUT045,2538.242656
NCG30,OUT018,1740.148196
FDJ14,OUT049,1030.784902
FDL52,OUT045,752.62032
NCG19,OUT027,6152.078554
NCN41,OUT035,2050.157992
FDW22,OUT013,4032.004904
FDI02,OUT013,1766.380716
FDV51,OUT045,2418.398656
FDV48,OUT046,1267.989468
NCL17,OUT019,404.60666
FDP46,OUT045,1326.966032
FDU10,OUT045,538.246036
FDT37,OUT010,577.055518
FDI27,OUT035,809.805882
FDN51,OUT046,4317.273572
FDW07,OUT035,1159.55728
FDN45,OUT049,2878.18682
DRN37,OUT027,5278.335898
DRF48,OUT049,2563.303368
FDP38,OUT019,103.938038
NCX18,OUT027,3925.65667
FDK45,OUT018,1875.511994
FDZ37,OUT049,1268.262446
FDS50,OUT018,3793.701768
NCR54,OUT018,3076.601878
NCS17,OUT035,1791.594562
FDV31,OUT046,2222.234002
DRE27,OUT017,1887.702792
FDN60,OUT013,2903.660328
FDK26,OUT013,3678.038992
FDX37,OUT018,1570.915152
FDW31,OUT046,2616.52742
FDX26,OUT018,2523.475212
DRL49,OUT019,376.756246
FDU49,OUT017,1776.893698
FDY58,OUT046,4258.05732
FDN03,OUT045,4419.11434
NCV06,OUT010,458.30343
FDH53,OUT045,1217.102374
FDG31,OUT018,657.304392
NCC06,OUT045,2733.84138
FDS13,OUT049,3793.69511
FDP16,OUT035,4298.850886
FDA35,OUT013,3000.7606
DRP47,OUT018,3958.700324
FDY28,OUT010,535.23662
FDY20,OUT035,1404.411888
NCH30,OUT017,1571.334606
NCR29,OUT019,140.28406
NCP05,OUT013,3026.36061
NCF30,OUT019,296.267684
FDA08,OUT035,2802.312252
FDN51,OUT027,6868.59254
FDH12,OUT046,1767.991952
FDY39,OUT017,3215.860606
NCO53,OUT045,2819.42997
FDB40,OUT046,2605.381928
FDH02,OUT049,841.151746
FDY11,OUT027,1654.985718
FDQ09,OUT019,242.903814
FDP16,OUT013,4414.174104
NCF55,OUT018,388.441036
FDY09,OUT027,4583.507018
FDY39,OUT045,3465.176074
NCU53,OUT049,2163.610312
NCT41,OUT049,2514.134038
FDJ45,OUT046,661.312508
FDR28,OUT013,2281.869708
FDN08,OUT013,2132.504136
FDJ07,OUT049,1994.883276
FDZ09,OUT027,4227.73013
FDQ14,OUT017,2445.223738
FDY12,OUT027,1582.599942
FDK57,OUT046,1941.412878
FDD20,OUT049,2029.3584
FDS36,OUT018,2117.244
FDI40,OUT049,1932.098336
FDJ40,OUT045,2134.328428
FDE08,OUT013,2599.742602
DRK01,OUT013,1262.936046
FDC58,OUT049,555.363754
FDE50,OUT046,3223.523964
FDX48,OUT035,2608.950616
DRM35,OUT018,2132.078024
FDG41,OUT013,2174.1699
FDB52,OUT046,3266.341562
FDV19,OUT045,3131.317322
DRG48,OUT017,2585.574378
FDI26,OUT013,2277.66851
FDU11,OUT019,319.670554
FDF59,OUT019,233.349584
FDR07,OUT049,1261.571156
NCE06,OUT017,2004.277714
FDE10,OUT046,2422.999334
NCO55,OUT046,1534.788844
FDZ13,OUT013,728.598256
FDT50,OUT017,1541.733138
FDH12,OUT010,218.062816
FDD21,OUT045,1743.09769
NCM05,OUT013,5268.968092
FDK04,OUT013,758.286278
FDN33,OUT017,1428.567112
NCM18,OUT010,153.473558
DRC25,OUT049,1525.853808
FDT47,OUT017,1697.65684
FDD45,OUT027,3039.403632
NCD07,OUT018,1612.114856
NCY54,OUT010,570.597258
FDL12,OUT049,1264.933446
FDL02,OUT017,1666.43082
FDC60,OUT035,1782.992426
FDR37,OUT017,3811.911398
FDY16,OUT017,4119.963742
FDU26,OUT045,1712.590734
FDN24,OUT013,803.88692
FDH44,OUT013,2431.108778
FDE23,OUT010,115.24998
FDW60,OUT017,2917.775288
FDQ55,OUT049,1994.790064
FDV32,OUT027,1658.447878
FDV03,OUT010,280.115376
FDY14,OUT010,645.413204
NCL55,OUT027,5434.45934
DRF25,OUT017,756.6817
FDX03,OUT046,447.623998
FDF40,OUT045,3361.564278
FDX24,OUT010,229.587814
FDA25,OUT049,1747.538576
FDH21,OUT018,2276.609888
FDB47,OUT010,575.943632
FDT34,OUT019,320.589358
FDS39,OUT010,259.49555
NCU05,OUT046,1391.009334
FDE02,OUT049,1283.775586
FDL25,OUT035,1235.62493
FDC50,OUT049,1537.625152
FDZ32,OUT049,1439.42631
FDV14,OUT045,1314.515572
FDR07,OUT045,1336.879794
FDB26,OUT049,848.29578
NCR50,OUT045,2603.084918
FDP01,OUT018,2253.286914
FDH57,OUT045,1902.064098
FDM60,OUT027,1084.728018
FDA45,OUT017,3584.141218
FDU55,OUT017,4935.07605
FDH40,OUT035,1253.175418
FDG40,OUT019,73.857194
FDT12,OUT049,4098.405138
DRL59,OUT045,935.442342
FDT47,OUT018,1613.419824
FDI60,OUT017,1002.714774
DRF51,OUT027,975.723242
NCK31,OUT049,650.972634
FDB08,OUT045,2014.104922
FDM44,OUT035,1618.166978
FDD46,OUT018,2504.400042
FDR27,OUT019,267.624968
FDV56,OUT010,263.78996
FDM02,OUT049,1267.210482
FDU45,OUT018,2149.928122
FDZ10,OUT017,2086.78365
NCK31,OUT010,167.268934
FDR27,OUT035,2003.532018
FDF33,OUT013,1761.780038
FDJ36,OUT046,1373.319028
FDP33,OUT049,4018.555744
FDG17,OUT046,4234.940744
FDG47,OUT027,4716.214274
NCW29,OUT046,1545.747912
DRH59,OUT017,1186.52218
FDR32,OUT017,3710.982776
FDP48,OUT035,3903.5854
FDG17,OUT035,4401.03787
DRJ59,OUT017,533.991574
FDY48,OUT027,2825.88823
FDB02,OUT046,2837.453176
FDN10,OUT019,303.30519
NCD55,OUT035,583.014428
FDX34,OUT013,2373.01107
FDZ38,OUT045,4033.54956
DRF37,OUT049,3903.924958
DRL47,OUT019,273.151108
FDL27,OUT035,1181.588602
NCP53,OUT035,4643.269226
FDT03,OUT019,435.273408
FDJ28,OUT035,3515.59045
FDF40,OUT018,2949.853532
FDA32,OUT035,4010.759226
NCP02,OUT017,658.20988
FDZ31,OUT045,3335.42497
NCQ29,OUT013,3560.472028
FDP57,OUT010,233.183134
FDL32,OUT027,3506.96834
DRB01,OUT035,2277.315636
FDJ40,OUT046,1764.33671
FDO24,OUT018,2274.426064
FDO11,OUT018,3027.59234
FDA56,OUT035,2022.00131
FDF02,OUT045,1574.590368
FDA10,OUT013,1786.414638
NCI55,OUT017,2812.226014
FDZ40,OUT010,262.751312
FDV08,OUT049,628.235564
FDN48,OUT013,1425.690856
FDU57,OUT017,2657.327644
DRF49,OUT013,1571.833956
FDS02,OUT035,3496.868154
FDS43,OUT046,2621.800556
FDT16,OUT013,5261.657608
FDX19,OUT027,6630.855334
FDK15,OUT046,1456.597292
DRA12,OUT049,2166.173642
FDY35,OUT017,863.802262
NCU42,OUT013,3230.734578
FDD26,OUT013,3623.230336
FDR11,OUT018,2201.547596
NCP53,OUT045,3615.680164
FDP34,OUT045,2805.175192
NCV41,OUT019,390.62486
FDN20,OUT018,2442.467326
FDZ16,OUT018,2847.366938
FDZ28,OUT049,2166.806152
NCL55,OUT013,4241.938302
NCJ17,OUT046,1357.36646
FDT37,OUT046,3949.831868
FDV51,OUT049,2327.47035
FDZ28,OUT035,1966.97294
FDN27,OUT013,1615.943206
FDS14,OUT019,333.659012
FDZ58,OUT045,1801.55493
FDD46,OUT046,2013.0463
FDJ03,OUT035,709.889276
FDU03,OUT010,693.683704
FDA33,OUT027,3567.65601
NCW53,OUT035,2824.969426
NCC55,OUT017,701.932966
FDP52,OUT019,520.735496
FDE39,OUT049,2413.598238
FDB44,OUT035,3625.420818
FDG59,OUT013,513.018874
FDI05,OUT013,1206.702578
FDF59,OUT045,1729.295656
FDM39,OUT019,492.139386
FDB14,OUT013,1583.485456
NCS05,OUT019,227.364042
DRJ35,OUT045,955.609424000001
FDO31,OUT019,228.016526
FDA31,OUT046,2532.310378
FDX40,OUT049,694.66243
FDW56,OUT045,3260.569076
FDH09,OUT018,676.665856000001
FDA52,OUT019,317.946132
FDF20,OUT019,512.239888
FDE40,OUT046,1104.888442
NCU17,OUT046,2212.979382
NCP14,OUT035,2259.605356
FDN25,OUT027,2254.638488
FDU39,OUT049,921.107668
NCM05,OUT017,4734.483826
FDU07,OUT017,2290.198866
FDF28,OUT049,2047.062022
FDR57,OUT049,2746.977614
FDJ33,OUT013,1968.710678
DRH23,OUT035,1110.241474
FDQ52,OUT046,4666.845204
DRK13,OUT035,3413.203726
FDP09,OUT046,4386.510114
FDR08,OUT027,2215.902244
FDV50,OUT045,1606.848378
FDT13,OUT049,3968.5009
FDJ27,OUT027,2771.352552
FDH21,OUT046,2306.46436
FDW14,OUT027,2124.887384
FDL52,OUT049,744.524192
FDW28,OUT017,2643.39245
FDL40,OUT049,1379.264622
FDE24,OUT046,2023.66581
FDX35,OUT049,3712.993492
FDP46,OUT017,1252.223324
FDX56,OUT045,3233.803916
FDQ45,OUT049,3183.376224
FDK50,OUT027,3738.080836
FDY26,OUT045,4696.446672
FDQ09,OUT017,1857.928216
FDN39,OUT049,3149.26729
FDP13,OUT017,759.930804
FDR51,OUT013,2159.402456
FDZ49,OUT010,553.732544
FDL28,OUT018,2548.169734
FDZ10,OUT035,2008.48557
FDK38,OUT013,2390.042234
DRL49,OUT027,3318.626836
FDR15,OUT013,2000.069858
FDQ24,OUT035,4896.219962
FDD56,OUT013,3474.124426
NCR42,OUT046,658.862364
FDH52,OUT045,1120.2085
FDH57,OUT019,291.527188
FDR15,OUT010,384.040098
FDJ34,OUT035,1969.596192
FDW37,OUT035,1414.565338
FDQ23,OUT018,1595.276774
FDP34,OUT013,2411.001618
FDE04,OUT027,4388.25451
FDC48,OUT045,1245.125896
FDA47,OUT019,384.03344
FDI35,OUT018,3405.347286
NCV05,OUT013,1790.682416
FDR28,OUT045,2453.93906
FDH31,OUT017,1321.97919
FDP59,OUT019,220.599514
FDS19,OUT018,1122.57209
FDM60,OUT045,636.724514
FDJ44,OUT018,2415.815352
DRH51,OUT017,1093.596474
DRC25,OUT017,1648.440904
DRE25,OUT013,1731.918908
NCX05,OUT049,2148.33686
FDR11,OUT017,2579.3092
DRP47,OUT045,4020.63304
DRC49,OUT019,359.844926
FDQ47,OUT027,975.223892
FDL20,OUT013,1465.865228
FDM34,OUT035,2064.372822
NCN55,OUT013,4958.37239199999
FDD41,OUT035,1892.543158
FDE52,OUT049,1156.980634
NCT18,OUT019,371.223448
FDJ32,OUT018,747.566898
FDE16,OUT046,4340.556598
FDZ09,OUT045,3120.957474
DRZ11,OUT046,2076.084244
FDK41,OUT049,1141.707182
FDE56,OUT049,998.287204
FDH34,OUT013,3700.456478
DRI49,OUT013,1400.370482
DRI59,OUT046,3841.872398
DRC36,OUT049,2859.431234
FDS15,OUT019,236.938246
FDI07,OUT018,3273.219276
FDZ15,OUT018,1869.173578
NCX41,OUT027,6409.55673
NCO29,OUT019,439.667688
FDF57,OUT013,2543.728848
FDI33,OUT035,1627.295096
DRJ47,OUT049,2591.400128
FDB34,OUT046,1300.187556
FDY22,OUT027,3835.460744
DRL11,OUT017,3170.00696
FDY46,OUT035,3298.399832
FDG17,OUT013,3782.696094
FDE52,OUT018,1356.128072
DRP47,OUT027,5675.399044
FDO01,OUT010,273.284268
FDL09,OUT046,2265.211392
FDR57,OUT013,2528.568582
DRD37,OUT035,784.958226
FDQ36,OUT027,1068.40926
FDL33,OUT049,2562.457802
FDL48,OUT045,670.220912
FDL28,OUT049,3434.69575
NCN29,OUT046,905.994008
FDO13,OUT035,2558.26992
FDB38,OUT045,2888.946148
FDI36,OUT035,3193.07693
FDI58,OUT035,1396.1826
FDH22,OUT018,1959.91546
FDQ27,OUT013,2395.701534
FDT33,OUT046,2532.696542
FDC56,OUT045,1978.244934
FDF14,OUT046,2390.741324
FDQ39,OUT017,3468.591628
NCM43,OUT017,2720.998098
FDS46,OUT035,2354.721544
FDI22,OUT049,4203.648144
NCE43,OUT045,2770.19406
FDZ36,OUT010,615.505468
FDR13,OUT019,222.403832
FDP46,OUT018,1417.375014
FDW56,OUT019,430.586176
FDB40,OUT017,2615.542036
FDM28,OUT018,2668.06034
FDV49,OUT013,5060.07334200001
NCS53,OUT018,2475.4444
FDO03,OUT049,4415.465756
FDT15,OUT035,3676.454388
FDD33,OUT049,3393.336254
FDX13,OUT017,5377.619994
FDH60,OUT013,3094.13905
DRH51,OUT046,1076.285674
